game,session,track,car,lap,start,end,time,length,valid
iRacing,1674720587,phoenix rallycross nojoker,Lucas Oil Off-Road Racing Series Pro-2 Lite,7,2023-01-26 03:14:17.309499+00:00,2023-01-26 03:15:04.485719+00:00,47.2038651,1229,True
iRacing,1673536273,charlotte 2018 2019 rallycrosslong,Volkswagen Beetle GRC Lite,7,2023-01-12 15:22:00.273369+00:00,2023-01-12 15:22:45.446393+00:00,45.1862373,1340,True
iRacing,1671646720,charlotte 2018 2019 rallycrosslong,Volkswagen Beetle GRC Lite,2,2022-12-21 19:19:47.771592+00:00,2022-12-21 19:20:33.316406+00:00,45.5886,1339,True
iRacing,1671643130,charlotte 2018 2019 rallycrosslong,Volkswagen Beetle GRC Lite,1,2022-12-21 18:19:12.828739+00:00,2022-12-21 18:19:58.590571+00:00,45.75313,1339,True
iRacing,1672415377,okayama full,Dallara F312 F3,15,2022-12-30 16:12:13.126414+00:00,2022-12-30 16:13:36.340490+00:00,83.28906,3648,True
iRacing,1672415377,okayama full,Dallara F312 F3,14,2022-12-30 16:10:49.704770+00:00,2022-12-30 16:12:13.032967+00:00,83.33617,3648,True
iRacing,1672415377,okayama full,Dallara F312 F3,4,2022-12-30 15:55:54.727668+00:00,2022-12-30 15:57:18.007129+00:00,83.4508,3648,True
iRacing,1672395579,oschersleben bcourse,Porsche 718 Cayman GT4,7,2022-12-30 11:34:10.751731+00:00,2022-12-30 11:35:15.835000+00:00,65.1254349,2389,True
iRacing,1672395579,oschersleben bcourse,Porsche 718 Cayman GT4,9,2022-12-30 11:36:30.585191+00:00,2022-12-30 11:37:35.790957+00:00,65.22133,2389,True
iRacing,1672395579,oschersleben bcourse,Porsche 718 Cayman GT4,10,2022-12-30 11:37:35.807704+00:00,2022-12-30 11:38:41.105959+00:00,65.3275,2389,True
iRacing,1673422044,northwilkesboro,87 Chevy Monte Carlo,1,2023-01-11 01:28:14.649936+00:00,2023-01-11 01:28:35.480000+00:00,20.86915,828,True
iRacing,1673422044,northwilkesboro,87 Chevy Monte Carlo,4,2023-01-11 01:29:20.285141+00:00,2023-01-11 01:29:41.200070+00:00,20.9313488,829,True
iRacing,1673422044,northwilkesboro,87 Chevy Monte Carlo,6,2023-01-11 01:30:02.695429+00:00,2023-01-11 01:30:23.960675+00:00,21.2886162,829,True
iRacing,1674749479,summit jefferson,Mazda MX-5 Cup,2,2023-01-26 17:15:43.481073+00:00,2023-01-26 17:16:42.090453+00:00,58.6248665,1709,True
iRacing,1674749479,summit jefferson,Mazda MX-5 Cup,1,2023-01-26 17:14:43.832081+00:00,2023-01-26 17:15:43.448983+00:00,59.6559334,1709,True
iRacing,1674800011,rudskogen,Porsche Mission R,3,2023-01-27 01:16:30.149314+00:00,2023-01-27 01:17:56.071308+00:00,85.9526,3149,True
iRacing,1674800011,rudskogen,Porsche Mission R,2,2023-01-27 01:15:02.937122+00:00,2023-01-27 01:16:30.118510+00:00,87.190834,3149,True
iRacing,1674799419,rudskogen,Porsche Mission R,1,2023-01-27 01:05:14.679381+00:00,2023-01-27 01:06:42.416007+00:00,87.76787,3149,True
iRacing,1673710399,daytona 2011 road,Porsche 911 GT3.R,6,2023-01-14 15:43:20.747321+00:00,2023-01-14 15:45:01.031613+00:00,100.295586,5690,True
iRacing,1673734477,daytona 2011 road,Porsche 911 GT3.R,4,2023-01-14 22:20:29.020632+00:00,2023-01-14 22:22:11.836572+00:00,102.8563,5689,True
iRacing,1673733800,daytona 2011 road,Porsche 911 GT3.R,2,2023-01-14 22:07:32.419185+00:00,2023-01-14 22:09:15.307663+00:00,102.9101,5689,True
iRacing,1673817408,magnycours gp,Unknown,8,2023-01-15 16:28:05.658345+00:00,2023-01-15 16:29:37.561391+00:00,91.93114,4409,True
iRacing,1673817408,magnycours gp,Unknown,10,2023-01-15 16:31:12.756418+00:00,2023-01-15 16:32:45.096377+00:00,92.37067,4408,True
iRacing,1673817408,magnycours gp,Unknown,6,2023-01-15 16:24:59.915040+00:00,2023-01-15 16:26:32.464190+00:00,92.57183,4409,True
iRacing,1674112428,chilibowl,Dirt Midget,1,2023-01-19 01:15:27.001738+00:00,2023-01-19 01:16:06.686752+00:00,11.5614309,279,True
iRacing,1674110963,chilibowl,Dirt Midget,15,2023-01-19 00:55:11.313364+00:00,2023-01-19 00:55:22.879493+00:00,11.5782652,279,True
iRacing,1674112428,chilibowl,Dirt Midget,8,2023-01-19 01:17:55.730695+00:00,2023-01-19 01:18:07.318130+00:00,11.5870647,279,True
iRacing,1670612314,limerock 2019 gp,Toyota GR86,14,2022-12-09 19:13:02.381493+00:00,2022-12-09 19:14:03.505760+00:00,61.1665,2339,True
iRacing,1670612314,limerock 2019 gp,Toyota GR86,8,2022-12-09 19:06:03.002673+00:00,2022-12-09 19:07:04.241807+00:00,61.2701,2338,True
iRacing,1670612314,limerock 2019 gp,Toyota GR86,5,2022-12-09 19:02:56.427047+00:00,2022-12-09 19:03:57.713666+00:00,61.3022652,2339,True
iRacing,1673613136,lagunaseca,Toyota GR86,4,2023-01-13 04:36:18.338750+00:00,2023-01-13 04:37:56.676682+00:00,98.35413,3570,True
iRacing,1673440333,lagunaseca,Toyota GR86,5,2023-01-11 04:37:43.579960+00:00,2023-01-11 04:39:21.956973+00:00,98.3974,3569,True
iRacing,1673613136,lagunaseca,Toyota GR86,5,2023-01-13 04:37:56.709841+00:00,2023-01-13 04:39:35.226763+00:00,98.56633,3569,True
iRacing,1674672307,imola gp,Mercedes-AMG GT3 2020,8,2023-01-25 20:04:54.337322+00:00,2023-01-25 20:06:38.417503+00:00,104.115,4859,True
iRacing,1674672307,imola gp,Mercedes-AMG GT3 2020,13,2023-01-25 20:16:06.682989+00:00,2023-01-25 20:17:51.383613+00:00,104.721069,4859,True
iRacing,1674672307,imola gp,Mercedes-AMG GT3 2020,10,2023-01-25 20:09:05.385134+00:00,2023-01-25 20:10:50.491538+00:00,105.123367,4859,True
iRacing,1670613429,sebring international,BMW M Hybrid V8,3,2022-12-09 19:25:59.820172+00:00,2022-12-09 19:27:53.227665+00:00,113.4179,5788,True
iRacing,1670613429,sebring international,BMW M Hybrid V8,2,2022-12-09 19:24:04.284258+00:00,2022-12-09 19:25:59.787296+00:00,115.536667,5787,True
iRacing,1670613429,sebring international,BMW M Hybrid V8,1,2022-12-09 19:22:06.789624+00:00,2022-12-09 19:24:04.253315+00:00,117.500137,5788,True
iRacing,1674104239,charlotte quadoval,Ford F150,67,2023-01-18 23:40:06.944103+00:00,2023-01-18 23:40:37.481561+00:00,30.5792,2338,True
iRacing,1674102849,charlotte quadoval,Ford F150,8,2023-01-18 22:40:30.975412+00:00,2023-01-18 22:41:01.631960+00:00,30.71201,2338,True
iRacing,1674102849,charlotte quadoval,Ford F150,7,2023-01-18 22:40:00.188517+00:00,2023-01-18 22:40:30.941259+00:00,30.7550087,2339,True
iRacing,1673227646,indianapolis 2022 road,Dallara P217 LMP2,4,2023-01-08 20:37:07.059118+00:00,2023-01-08 20:38:29.290362+00:00,82.2532043,3849,True
iRacing,1673227646,indianapolis 2022 road,Dallara P217 LMP2,8,2023-01-08 21:50:02.458330+00:00,2023-01-08 21:51:26.382871+00:00,83.9358,3848,True
iRacing,1673225565,indianapolis 2022 road,Dallara P217 LMP2,7,2023-01-08 20:08:34.950890+00:00,2023-01-08 20:09:58.980329+00:00,84.05026,3849,True
iRacing,1674716656,atlanta quadoval,NASCAR Toyota Camry,2,2023-01-26 02:05:29.684580+00:00,2023-01-26 02:06:00.977655+00:00,31.3330326,2428,True
iRacing,1674717170,atlanta quadoval,NASCAR Toyota Camry,3,2023-01-26 02:13:31.032569+00:00,2023-01-26 02:14:02.456649+00:00,31.4428,2427,True
iRacing,1674715057,atlanta quadoval,NASCAR Toyota Camry,11,2023-01-26 01:46:12.838118+00:00,2023-01-26 01:46:44.254305+00:00,31.4650841,2428,True
iRacing,1670319283,lakeland dirt,Lucas Oil Off-Road Racing Series Pro-2 Lite,7,2022-12-06 01:41:22.805426+00:00,2022-12-06 01:41:53.328108+00:00,30.5705662,969,True
iRacing,1670319283,lakeland dirt,Lucas Oil Off-Road Racing Series Pro-2 Lite,12,2022-12-06 01:49:04.159456+00:00,2022-12-06 01:49:34.714843+00:00,30.59,969,True
iRacing,1670319283,lakeland dirt,Lucas Oil Off-Road Racing Series Pro-2 Lite,15,2022-12-06 01:50:36.028766+00:00,2022-12-06 01:51:06.619096+00:00,30.6188,969,True
